#	g.1	g.2	g.3
Protein40	0.3028391167192429	0.36908517350157727	0.3280757097791798
Protein41	0.49673202614379086	0.269281045751634	0.23398692810457516
Protein42	0.25801749271137026	0.4227405247813411	0.31924198250728864
Protein43	0.27443946188340806	0.38026905829596414	0.3452914798206278
Protein44	0.3181818181818182	0.3484848484848485	0.3333333333333333
Protein45	0.3628640776699029	0.33980582524271846	0.2973300970873786
Protein46	0.3221476510067114	0.37919463087248323	0.2986577181208054
Protein47	0.29	0.43	0.28
Protein48	0.1757188498402556	0.4504792332268371	0.3738019169329074
Protein49	0.22440944881889763	0.4251968503937008	0.35039370078740156
Protein50	0.20891364902506965	0.3732590529247911	0.4178272980501393
Protein51	0.26906474820143883	0.41294964028776976	0.31798561151079136
Protein52	0.3583815028901734	0.3179190751445087	0.3236994219653179
Protein53	0.32061068702290074	0.366412213740458	0.31297709923664124
Protein54	0.3593220338983051	0.28135593220338984	0.3593220338983051
Protein55	0.352059925093633	0.4394506866416979	0.20848938826466917
Protein56	0.3941176470588235	0.2411764705882353	0.36470588235294116
Protein57	0.3160621761658031	0.3898963730569948	0.29404145077720206
Protein58	0.2	0.41265822784810124	0.38734177215189874
Protein59	0.26683291770573564	0.42144638403990026	0.3117206982543641
Protein60	0.36363636363636365	0.34688995215311	0.2894736842105263
Protein61	0.3598014888337469	0.38957816377171217	0.2506203473945409
Protein62	0.25161290322580643	0.3548387096774194	0.3935483870967742
Protein63	0.35294117647058826	0.3494809688581315	0.2975778546712803
Protein64	0.38929440389294406	0.29927007299270075	0.31143552311435524
Protein65	0.3696369636963696	0.3234323432343234	0.3069306930693069
Protein66	0.2	0.41265822784810124	0.38734177215189874
Protein67	0.3154084798345398	0.3733195449844881	0.3112719751809721
Protein68	0.47920892494929007	0.2601419878296146	0.2606490872210953
Protein69	0.32	0.38666666666666666	0.29333333333333333
Protein70	0.3325242718446602	0.3640776699029126	0.30339805825242716
Protein71	0.24451939291736932	0.4148397976391231	0.3406408094435076
Protein72	0.2961783439490446	0.39171974522292996	0.31210191082802546
Protein73	0.27194860813704497	0.3576017130620985	0.37044967880085655
Protein74	0.379746835443038	0.34810126582278483	0.2721518987341772
Protein75	0.3247988295537674	0.36283833211411853	0.31236283833211415
Protein76	0.3306930693069307	0.35445544554455444	0.31485148514851485
Protein77	0.35064935064935066	0.35064935064935066	0.2987012987012987
Protein78	0.3320235756385069	0.36345776031434185	0.3045186640471513
Protein79	0.36333333333333334	0.31333333333333335	0.3233333333333333
Protein80	0.2818348623853211	0.4484403669724771	0.26972477064220185
Protein81	0.2988165680473373	0.38461538461538464	0.3165680473372781
Protein82	0.2608695652173913	0.42995169082125606	0.30917874396135264
Protein83	0.32456140350877194	0.3567251461988304	0.31871345029239767
Protein84	0.22440944881889763	0.4251968503937008	0.35039370078740156
Protein85	0.35678889990089196	0.31615460852329036	0.3270564915758176
Protein86	0.3135593220338983	0.3615819209039548	0.3248587570621469
Protein87	0.35918367346938773	0.3469387755102041	0.2938775510204082
Protein88	0.29292929292929293	0.4074074074074074	0.2996632996632997
Protein89	0.2785714285714286	0.38979591836734695	0.33163265306122447
Protein90	0.26899383983572894	0.39014373716632444	0.3408624229979466
Protein91	0.26732673267326734	0.4158415841584158	0.31683168316831684
Protein92	0.2762605042016807	0.45063025210084034	0.27310924369747897
Protein93	0.33762057877813506	0.3729903536977492	0.28938906752411575
Protein94	0.2981366459627329	0.4078674948240166	0.2939958592132505
Protein95	0.2966396292004635	0.3951332560834299	0.3082271147161066
Protein96	0.37433155080213903	0.3315508021390374	0.29411764705882354
Protein97	0.263681592039801	0.4759535655058043	0.2603648424543947
Protein98	0.30267753201396974	0.440046565774156	0.2572759022118743
Protein99	0.31047197640117996	0.3702064896755162	0.3193215339233038
Protein100	0.33762057877813506	0.3729903536977492	0.28938906752411575
Protein101	0.37037037037037035	0.3111111111111111	0.31851851851851853
Protein102	0.3305785123966942	0.3774104683195592	0.29201101928374656
Protein103	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein104	0.31309627059843886	0.37033824804856896	0.3165654813529922
Protein105	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein106	0.29218106995884774	0.34156378600823045	0.3662551440329218
Protein107	0.3598014888337469	0.38957816377171217	0.2506203473945409
Protein108	0.25161290322580643	0.3548387096774194	0.3935483870967742
Protein109	0.2967032967032967	0.4065934065934066	0.2967032967032967
Protein110	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein111	0.2833333333333333	0.36875	0.34791666666666665
Protein112	0.392	0.328	0.28
Protein113	0.334916864608076	0.38004750593824227	0.2850356294536817
Protein114	0.31343283582089554	0.3681592039800995	0.31840796019900497
Protein115	0.2945326278659612	0.3880070546737213	0.31746031746031744
Protein116	0.4121475054229935	0.3123644251626898	0.2754880694143167
Protein117	0.37566137566137564	0.31216931216931215	0.31216931216931215
Protein118	0.3953488372093023	0.3372093023255814	0.26744186046511625
Protein119	0.5306122448979592	0.2653061224489796	0.20408163265306123
Protein120	0.37037037037037035	0.3111111111111111	0.31851851851851853
Protein121	0.2348008385744235	0.44654088050314467	0.31865828092243187
Protein122	0.33448275862068966	0.39655172413793105	0.2689655172413793
Protein123	0.31016042780748665	0.3582887700534759	0.3315508021390374
Protein124	0.31385281385281383	0.41125541125541126	0.2748917748917749
Protein125	0.3582887700534759	0.31016042780748665	0.3315508021390374
Protein126	0.2782101167315175	0.4027237354085603	0.31906614785992216
Protein127	0.25177304964539005	0.475177304964539	0.2730496453900709
Protein128	0.2904707233065442	0.37083811710677383	0.338691159586682
Protein129	0.31345625735582583	0.3475872891329933	0.33895645351118087
Protein130	0.29336188436830835	0.4089935760171306	0.29764453961456105
Protein131	0.3541666666666667	0.3314393939393939	0.3143939393939394
Protein132	0.4945054945054945	0.21978021978021978	0.2857142857142857
Protein133	0.292436974789916	0.41008403361344536	0.29747899159663865
Protein134	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein135	0.405893536121673	0.3051330798479088	0.2889733840304182
Protein136	0.2	0.41265822784810124	0.38734177215189874
Protein137	0.3050847457627119	0.38305084745762713	0.31186440677966104
Protein138	0.24085365853658536	0.42073170731707316	0.3384146341463415
Protein139	0.3343465045592705	0.3738601823708207	0.2917933130699088
Protein140	0.25396825396825395	0.38095238095238093	0.36507936507936506
Protein141	0.2541966426858513	0.4172661870503597	0.328537170263789
Protein142	0.3147612156295224	0.36324167872648333	0.3219971056439942
Protein143	0.14210526315789473	0.4236842105263158	0.4342105263157895
Protein144	0.3106194690265487	0.45486725663716815	0.2345132743362832
Protein145	0.3028391167192429	0.36908517350157727	0.3280757097791798
Protein146	0.3568521031207598	0.3202170963364993	0.3229308005427408
Protein147	0.263681592039801	0.4759535655058043	0.2603648424543947
Protein148	0.3306930693069307	0.35445544554455444	0.31485148514851485
Protein149	0.26285714285714284	0.38285714285714284	0.35428571428571426
Protein150	0.2540192926045016	0.4694533762057878	0.2765273311897106
Protein151	0.29558998808104886	0.31227651966626935	0.39213349225268174
Protein152	0.28695114409400124	0.3209647495361781	0.39208410636982066
Protein153	0.35177865612648224	0.35968379446640314	0.2885375494071146
Protein154	0.22783083219645292	0.6432469304229195	0.12892223738062755
Protein155	0.24152542372881355	0.3538135593220339	0.4046610169491525
Protein156	0.2981671881984801	0.37460885113991954	0.32722396066160037
Protein157	0.33668341708542715	0.3165829145728643	0.34673366834170855
Protein158	0.26714801444043323	0.4259927797833935	0.30685920577617326
Protein159	0.249500998003992	0.38456420492348636	0.36593479707252163
Protein160	0.21830985915492956	0.4788732394366197	0.3028169014084507
Protein161	0.27599243856332706	0.41965973534971646	0.30434782608695654
Protein162	0.33727810650887574	0.33727810650887574	0.3254437869822485
Protein163	0.3284518828451883	0.3737796373779637	0.297768479776848
Protein164	0.26756415649978965	0.4017669331089609	0.33066891039124946
Protein165	0.3200836820083682	0.37656903765690375	0.303347280334728
Protein166	0.26683291770573564	0.42144638403990026	0.3117206982543641
Protein167	0.3106212424849699	0.37374749498997994	0.3156312625250501
Protein168	0.2905982905982906	0.36752136752136755	0.3418803418803419
Protein169	0.27443946188340806	0.38026905829596414	0.3452914798206278
Protein170	0.23633879781420766	0.6386612021857924	0.125
Protein171	0.16521739130434782	0.30434782608695654	0.5304347826086957
Protein172	0.2986463620981388	0.4509306260575296	0.25042301184433163
Protein173	0.2848101265822785	0.3691983122362869	0.3459915611814346
Protein174	0.16666666666666666	0.46078431372549017	0.37254901960784315
Protein175	0.25142857142857145	0.41714285714285715	0.3314285714285714
Protein176	0.30454545454545456	0.40606060606060607	0.28939393939393937
Protein177	0.3131548311990687	0.3760186263096624	0.3108265424912689
Protein178	0.31877729257641924	0.3646288209606987	0.3165938864628821
Protein179	0.29375	0.33125	0.375
Protein180	0.22440944881889763	0.4251968503937008	0.35039370078740156
Protein181	0.3036876355748373	0.38611713665943603	0.31019522776572667
Protein182	0.30718954248366015	0.3611111111111111	0.33169934640522875
Protein183	0.334916864608076	0.38004750593824227	0.2850356294536817
Protein184	0.3233082706766917	0.3533834586466165	0.3233082706766917
Protein185	0.39080459770114945	0.31494252873563217	0.2942528735632184
Protein186	0.2714285714285714	0.4142857142857143	0.3142857142857143
Protein187	0.38675742574257427	0.3589108910891089	0.25433168316831684
Protein188	0.32037037037037036	0.37222222222222223	0.3074074074074074
Protein189	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein190	0.2	0.41265822784810124	0.38734177215189874
Protein191	0.3653061224489796	0.3510204081632653	0.2836734693877551
Protein192	0.288981288981289	0.47193347193347196	0.2390852390852391
Protein193	0.2939914163090129	0.38197424892703863	0.3240343347639485
Protein194	0.24419684308263695	0.3862581244196843	0.3695450324976787
Protein195	0.3142857142857143	0.40476190476190477	0.28095238095238095
Protein196	0.3	0.43333333333333335	0.26666666666666666
Protein197	0.2161339421613394	0.3470319634703196	0.4368340943683409
Protein198	0.32387190684133915	0.3573508005822416	0.31877729257641924
Protein199	0.31655480984340045	0.48210290827740493	0.20134228187919462
Protein200	0.273542600896861	0.3991031390134529	0.3273542600896861
Protein201	0.352	0.30666666666666664	0.3413333333333333
Protein202	0.3068181818181818	0.35984848484848486	0.3333333333333333
Protein203	0.25815217391304346	0.37771739130434784	0.3641304347826087
Protein204	0.2870662460567823	0.416403785488959	0.29652996845425866
Protein205	0.2876949740034662	0.37261698440207974	0.3396880415944541
Protein206	0.25100401606425704	0.3714859437751004	0.37751004016064255
Protein207	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein208	0.41754385964912283	0.35555555555555557	0.22690058479532163
Protein209	0.2974296205630355	0.41003671970624234	0.29253365973072215
Protein210	0.35135135135135137	0.31981981981981983	0.32882882882882886
Protein211	0.29864864864864865	0.32635135135135135	0.375
Protein212	0.2627551020408163	0.40561224489795916	0.33163265306122447
Protein213	0.3130434782608696	0.41391304347826086	0.27304347826086955
Protein214	0.28544423440453687	0.391304347826087	0.32325141776937616
Protein215	0.32441471571906355	0.35785953177257523	0.3177257525083612
Protein216	0.2	0.41265822784810124	0.38734177215189874
Protein217	0.19086021505376344	0.41397849462365593	0.3951612903225806
Protein218	0.3403441682600382	0.3690248565965583	0.29063097514340347
Protein219	0.3848684210526316	0.3026315789473684	0.3125
Protein220	0.34297520661157027	0.3760330578512397	0.2809917355371901
Protein221	0.3010752688172043	0.41397849462365593	0.2849462365591398
Protein222	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein223	0.2857142857142857	0.38961038961038963	0.3246753246753247
Protein224	0.275	0.42045454545454547	0.30454545454545456
Protein225	0.23824451410658307	0.445141065830721	0.3166144200626959
Protein226	0.1984126984126984	0.3984126984126984	0.4031746031746032
Protein227	0.3079470198675497	0.36534216335540837	0.32671081677704195
Protein228	0.3028391167192429	0.36908517350157727	0.3280757097791798
Protein229	0.19032258064516128	0.3951612903225806	0.41451612903225804
Protein230	0.31043956043956045	0.4065934065934066	0.28296703296703296
Protein231	0.3294930875576037	0.3686635944700461	0.30184331797235026
Protein232	0.2893569844789357	0.3736141906873614	0.3370288248337029
Protein233	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein234	0.255700325732899	0.42671009771986973	0.31758957654723124
Protein235	0.2	0.41265822784810124	0.38734177215189874
Protein236	0.3245192307692308	0.390625	0.2848557692307692
Protein237	0.2988165680473373	0.38461538461538464	0.3165680473372781
Protein238	0.3451492537313433	0.3302238805970149	0.3246268656716418
Protein239	0.3360488798370672	0.36863543788187375	0.2953156822810591
Protein240	0.328740157480315	0.37401574803149606	0.297244094488189
Protein241	0.275	0.42045454545454547	0.30454545454545456
Protein242	0.2926391382405745	0.3877917414721723	0.31956912028725315
Protein243	0.3609467455621302	0.35502958579881655	0.28402366863905326
Protein244	0.32558139534883723	0.36627906976744184	0.3081395348837209
Protein245	0.23622047244094488	0.39763779527559057	0.3661417322834646
Protein246	0.314	0.342	0.344
Protein247	0.2	0.41265822784810124	0.38734177215189874
Protein248	0.3699421965317919	0.30057803468208094	0.32947976878612717
Protein249	0.36363636363636365	0.30303030303030304	0.3333333333333333
Protein250	0.37257824143070045	0.3502235469448584	0.27719821162444114
Protein251	0.26582278481012656	0.35917721518987344	0.375
Protein252	0.2	0.41265822784810124	0.38734177215189874
Protein253	0.2849462365591398	0.4376344086021505	0.27741935483870966
Protein254	0.3046875	0.421875	0.2734375
Protein255	0.2	0.41265822784810124	0.38734177215189874
Protein256	0.28929384965831434	0.38496583143507973	0.32574031890660593
Protein257	0.3226837060702875	0.3514376996805112	0.3258785942492013
Protein258	0.2026431718061674	0.3788546255506608	0.4185022026431718
Protein259	0.26285714285714284	0.38285714285714284	0.35428571428571426
Protein260	0.2473633748801534	0.44966442953020136	0.3029721955896453
Protein261	0.2908496732026144	0.35294117647058826	0.3562091503267974
Protein262	0.302158273381295	0.4052757793764988	0.29256594724220625
Protein263	0.3488372093023256	0.3813953488372093	0.26976744186046514
Protein264	0.248868778280543	0.3438914027149321	0.4072398190045249
Protein265	0.298811544991511	0.3921901528013582	0.3089983022071307
Protein266	0.3029801324503311	0.36920529801324503	0.32781456953642385
Protein267	0.2987012987012987	0.35064935064935066	0.35064935064935066
Protein268	0.2	0.41265822784810124	0.38734177215189874
Protein269	0.24311926605504589	0.41743119266055045	0.3394495412844037
Protein270	0.215	0.4	0.385
Protein271	0.31343283582089554	0.3681592039800995	0.31840796019900497
Protein272	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein273	0.2914798206278027	0.37294469357249627	0.33557548579970103
Protein274	0.314	0.342	0.344
Protein275	0.3068181818181818	0.35984848484848486	0.3333333333333333
Protein276	0.30533199195171024	0.3199195171026157	0.37474849094567403
Protein277	0.3046875	0.421875	0.2734375
Protein278	0.2	0.41265822784810124	0.38734177215189874
Protein279	0.24419684308263695	0.3862581244196843	0.3695450324976787
Protein280	0.35714285714285715	0.2755102040816326	0.3673469387755102
Protein281	0.2	0.41265822784810124	0.38734177215189874
Protein282	0.35171385991058124	0.3293591654247392	0.31892697466467956
Protein283	0.29471228615863143	0.36469673405909797	0.3405909797822706
Protein284	0.3208955223880597	0.40298507462686567	0.27611940298507465
Protein285	0.3028391167192429	0.36908517350157727	0.3280757097791798
Protein286	0.32682926829268294	0.32682926829268294	0.3463414634146341
Protein287	0.2	0.41265822784810124	0.38734177215189874
Protein288	0.32111861137897785	0.46576663452266154	0.21311475409836064
Protein289	0.30045871559633025	0.39392201834862384	0.30561926605504586
Protein290	0.1509433962264151	0.4716981132075472	0.37735849056603776
Protein291	0.19032258064516128	0.3951612903225806	0.41451612903225804
Protein292	0.3227882037533512	0.33833780160857907	0.3388739946380697
Protein293	0.3333333333333333	0.3789954337899543	0.2876712328767123
Protein294	0.3699186991869919	0.32215447154471544	0.3079268292682927
Protein295	0.28044280442804426	0.33210332103321033	0.3874538745387454
Protein296	0.3553008595988539	0.3524355300859599	0.2922636103151863
Protein297	0.32221163012392756	0.30123927550047663	0.3765490943755958
Protein298	0.303951367781155	0.39361702127659576	0.30243161094224924
Protein299	0.30523255813953487	0.3866279069767442	0.3081395348837209
Protein300	0.2803180914512923	0.3757455268389662	0.34393638170974156
Protein301	0.2932187201528176	0.38013371537726837	0.32664756446991405
Protein302	0.3229475766567755	0.35014836795252224	0.3269040553907023
Protein303	0.1984126984126984	0.3984126984126984	0.4031746031746032
Protein304	0.30886075949367087	0.389873417721519	0.3012658227848101
Protein305	0.48058252427184467	0.24757281553398058	0.27184466019417475
Protein306	0.34261501210653755	0.3813559322033898	0.27602905569007263
Protein307	0.28157894736842104	0.4421052631578947	0.27631578947368424
Protein308	0.323943661971831	0.3274647887323944	0.3485915492957746
Protein309	0.3574468085106383	0.33191489361702126	0.31063829787234043
Protein310	0.3455056179775281	0.29213483146067415	0.36235955056179775
Protein311	0.20545454545454545	0.3890909090909091	0.40545454545454546
Protein312	0.3448275862068966	0.3620689655172414	0.29310344827586204
Protein313	0.30544747081712065	0.3852140077821012	0.3093385214007782
Protein314	0.22112211221122113	0.44884488448844884	0.33003300330033003
Protein315	0.28125	0.38125	0.3375
Protein316	0.2649164677804296	0.4033412887828162	0.3317422434367542
Protein317	0.271523178807947	0.3543046357615894	0.3741721854304636
Protein318	0.3446601941747573	0.33980582524271846	0.3155339805825243
Protein319	0.21508379888268156	0.3994413407821229	0.3854748603351955
Protein320	0.2	0.41265822784810124	0.38734177215189874
Protein321	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein322	0.3484276729559748	0.4	0.25157232704402516
Protein323	0.2893569844789357	0.3736141906873614	0.3370288248337029
Protein324	0.3560830860534125	0.34718100890207715	0.29673590504451036
Protein325	0.3188405797101449	0.38405797101449274	0.2971014492753623
Protein326	0.2895622895622896	0.4208754208754209	0.2895622895622896
Protein327	0.31742243436754175	0.49403341288782815	0.18854415274463007
Protein328	0.2985685071574642	0.3783231083844581	0.3231083844580777
Protein329	0.3593220338983051	0.28135593220338984	0.3593220338983051
Protein330	0.22440944881889763	0.4251968503937008	0.35039370078740156
Protein331	0.38726790450928383	0.26525198938992045	0.34748010610079577
Protein332	0.31345565749235477	0.3753822629969419	0.31116207951070335
Protein333	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein334	0.279651795429815	0.34602829162132753	0.37431991294885747
Protein335	0.3343465045592705	0.3738601823708207	0.2917933130699088
Protein336	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein337	0.3020689655172414	0.3696551724137931	0.32827586206896553
Protein338	0.30939226519337015	0.36464088397790057	0.3259668508287293
Protein339	0.3756345177664975	0.3401015228426396	0.28426395939086296
Protein340	0.41754385964912283	0.35555555555555557	0.22690058479532163
Protein341	0.30985915492957744	0.37183098591549296	0.3183098591549296
Protein342	0.27400468384074944	0.40749414519906324	0.3185011709601874
Protein343	0.3645320197044335	0.31527093596059114	0.32019704433497537
Protein344	0.2	0.41265822784810124	0.38734177215189874
Protein345	0.2973451327433628	0.3893805309734513	0.31327433628318585
Protein346	0.328740157480315	0.37401574803149606	0.297244094488189
Protein347	0.39296187683284456	0.2727272727272727	0.3343108504398827
Protein348	0.3267504488330341	0.34111310592459604	0.33213644524236985
Protein349	0.3304221251819505	0.33770014556040756	0.3318777292576419
Protein350	0.2990353697749196	0.41639871382636656	0.2845659163987138
Protein351	0.24451939291736932	0.4148397976391231	0.3406408094435076
Protein352	0.3490990990990991	0.3355855855855856	0.3153153153153153
Protein353	0.32563025210084034	0.38865546218487396	0.2857142857142857
Protein354	0.26294820717131473	0.350597609561753	0.38645418326693226
Protein355	0.4	0.3357142857142857	0.2642857142857143
Protein356	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein357	0.3836477987421384	0.27672955974842767	0.33962264150943394
Protein358	0.3359580052493438	0.3543307086614173	0.30971128608923887
Protein359	0.2986463620981388	0.4509306260575296	0.25042301184433163
Protein360	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein361	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein362	0.26595744680851063	0.4148936170212766	0.3191489361702128
Protein363	0.28077753779697623	0.42332613390928725	0.2958963282937365
Protein364	0.38812154696132595	0.3425414364640884	0.26933701657458564
Protein365	0.29651162790697677	0.3488372093023256	0.3546511627906977
Protein366	0.2806484295845998	0.4194528875379939	0.2998986828774063
Protein367	0.30949948927477017	0.390194075587334	0.3003064351378958
Protein368	0.3316831683168317	0.35148514851485146	0.31683168316831684
Protein369	0.3165137614678899	0.3348623853211009	0.3486238532110092
Protein370	0.3226837060702875	0.3610223642172524	0.31629392971246006
Protein371	0.3294930875576037	0.3663594470046083	0.30414746543778803
Protein372	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein373	0.2	0.41265822784810124	0.38734177215189874
Protein374	0.2854984894259819	0.37462235649546827	0.33987915407854985
Protein375	0.2	0.41265822784810124	0.38734177215189874
Protein376	0.3028391167192429	0.36908517350157727	0.3280757097791798
Protein377	0.24528301886792453	0.36268343815513626	0.3920335429769392
Protein378	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein379	0.28929384965831434	0.38496583143507973	0.32574031890660593
Protein380	0.19066147859922178	0.40077821011673154	0.4085603112840467
Protein381	0.3065134099616858	0.3716475095785441	0.3218390804597701
Protein382	0.2647058823529412	0.4411764705882353	0.29411764705882354
Protein383	0.291044776119403	0.3948439620081411	0.3141112618724559
Protein384	0.36465324384787473	0.3691275167785235	0.2662192393736018
Protein385	0.2948717948717949	0.37606837606837606	0.32905982905982906
Protein386	0.31777777777777777	0.38	0.3022222222222222
Protein387	0.31309627059843886	0.37033824804856896	0.3165654813529922
Protein388	0.3148148148148148	0.3425925925925926	0.3425925925925926
Protein389	0.25142857142857145	0.41714285714285715	0.3314285714285714
Protein390	0.2964509394572025	0.33611691022964507	0.3674321503131524
Protein391	0.36486486486486486	0.30180180180180183	0.3333333333333333
Protein392	0.2670807453416149	0.41304347826086957	0.3198757763975155
Protein393	0.28550074738415543	0.40956651718983555	0.30493273542600896
Protein394	0.29853723404255317	0.39228723404255317	0.3091755319148936
Protein395	0.39622641509433965	0.330188679245283	0.27358490566037735
Protein396	0.27833461835003853	0.39938319198149574	0.32228218966846567
Protein397	0.3044147843942505	0.41119096509240244	0.28439425051334705
Protein398	0.26746506986027946	0.3912175648702595	0.3413173652694611
Protein399	0.2966396292004635	0.3951332560834299	0.3082271147161066
Protein400	0.30306021717670284	0.3474827245804541	0.34945705824284307
Protein401	0.3730886850152905	0.2966360856269113	0.3302752293577982
Protein402	0.2775330396475771	0.3777533039647577	0.3447136563876652
Protein403	0.2215909090909091	0.3409090909090909	0.4375
Protein404	0.3028391167192429	0.36908517350157727	0.3280757097791798
Protein405	0.3593220338983051	0.28135593220338984	0.3593220338983051
Protein406	0.255700325732899	0.42671009771986973	0.31758957654723124
Protein407	0.2994011976047904	0.36127744510978044	0.3393213572854291
Protein408	0.21296296296296297	0.3888888888888889	0.39814814814814814
Protein409	0.21593291404612158	0.44025157232704404	0.3438155136268344
Protein410	0.36683417085427134	0.32160804020100503	0.31155778894472363
Protein411	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein412	0.3306930693069307	0.35445544554455444	0.31485148514851485
Protein413	0.34639303482587064	0.36069651741293535	0.292910447761194
Protein414	0.25396825396825395	0.38095238095238093	0.36507936507936506
Protein415	0.34591194968553457	0.3836477987421384	0.27044025157232704
Protein416	0.2912621359223301	0.39563106796116504	0.3131067961165049
Protein417	0.26746506986027946	0.3912175648702595	0.3413173652694611
Protein418	0.31896551724137934	0.39827586206896554	0.2827586206896552
Protein419	0.36465324384787473	0.3691275167785235	0.2662192393736018
Protein420	0.28804347826086957	0.43478260869565216	0.27717391304347827
Protein421	0.3826086956521739	0.2956521739130435	0.3217391304347826
Protein422	0.2973451327433628	0.3893805309734513	0.31327433628318585
Protein423	0.27450980392156865	0.43137254901960786	0.29411764705882354
Protein424	0.34408602150537637	0.23655913978494625	0.41935483870967744
Protein425	0.27102803738317754	0.41869158878504675	0.3102803738317757
Protein426	0.3058510638297872	0.44813829787234044	0.24601063829787234
Protein427	0.2	0.41265822784810124	0.38734177215189874
Protein428	0.25577100646352724	0.38411819021237303	0.3601108033240997
Protein429	0.3574468085106383	0.33191489361702126	0.31063829787234043
Protein430	0.36633663366336633	0.36386138613861385	0.2698019801980198
Protein431	0.2	0.41265822784810124	0.38734177215189874
Protein432	0.3355140186915888	0.3037383177570093	0.36074766355140186
Protein433	0.38726790450928383	0.26525198938992045	0.34748010610079577
Protein434	0.36633663366336633	0.36386138613861385	0.2698019801980198
Protein435	0.3953488372093023	0.3372093023255814	0.26744186046511625
Protein436	0.3207171314741036	0.3844621513944223	0.2948207171314741
Protein437	0.2	0.41265822784810124	0.38734177215189874
Protein438	0.3223062381852552	0.3610586011342155	0.3166351606805293
Protein439	0.25217391304347825	0.4260869565217391	0.3217391304347826
Protein440	0.215	0.4	0.385
Protein441	0.3183673469387755	0.3040816326530612	0.37755102040816324
Protein442	0.2833333333333333	0.36875	0.34791666666666665
Protein443	0.2766251728907331	0.37206085753803597	0.35131396957123096
Protein444	0.24029126213592233	0.3640776699029126	0.39563106796116504
Protein445	0.3208955223880597	0.40298507462686567	0.27611940298507465
Protein446	0.2	0.41265822784810124	0.38734177215189874
Protein447	0.2785714285714286	0.38979591836734695	0.33163265306122447
Protein448	0.3312564901349948	0.3842159916926272	0.284527518172378
